time,position,velocity,current,reference,voltage
19.41,0.00900000034889803,-1.2414540154879e-08,0.202144706361583,0.009,2.0214470051456
19.42,0.00900000198010655,-7.36106408169125e-08,0.202144706027494,0.009,2.02144699541924
19.43,0.0090000029511648,-1.10077153082189e-07,0.202144705630621,0.009,2.02144699073159
19.44,0.00900000294259474,-1.09877707283287e-07,0.202144704969982,0.009,2.02144699446838
19.45,0.00900000192392558,-7.18781448096305e-08,0.202144704003105,0.009,2.02144700708237
19.46,0.00900000015369385,-5.74651810748023e-09,0.202144702846025,0.009,2.02144702609336
19.47,0.00899999817944335,6.80469093199655e-08,0.202144701773288,0.009,2.02144704608818
19.48,0.00899999683772518,1.18229662912733e-07,0.202144701217946,0.009,2.0214470587207
19.49,0.00899999731680912,1.00453743481785e-07,0.202144702188481,0.009,2.02144704996832
19.5,0.00900000180110768,-6.51473771189892e-08,0.202144715521648,0.009,2.02144694457017
19.51,0.00900000851371387,-3.12712612087201e-07,0.202144737241711,0.009,2.02144677709069
19.52,0.00900001486093793,-5.46767210010946e-07,0.202144757969642,0.009,2.02144661767919
19.53,0.00900001897155089,-6.98428028988938e-07,0.202144770952207,0.009,2.02144651687196
19.54,0.00900001969678453,-7.25403536629964e-07,0.20214477206197,0.009,2.02144650559229
19.55,0.00900001661033142,-6.11993810053241e-07,0.202144759797294,0.009,2.02144659515046
19.56,0.00900001000834488,-3.69090535888363e-07,0.202144735282337,0.009,2.02144677724378
19.57,0.00900000090943904,-3.41770102749996e-08,0.202144702267056,0.009,2.02144702395652
19.58,0.00899999105468876,3.28671861136595e-07,0.202144667127204,0.009,2.02144728775997
19.59,0.0089999829076297,6.28789563185817e-07,0.202144638864332,0.009,2.02144750151242
19.6,0.00899997965425828,7.48917971202048e-07,0.202144629105788,0.009,2.02144757845916
19.61,0.00899998454338925,5.69709997304728e-07,0.20214465091557,0.009,2.02144742348775
19.62,0.00899999264591035,2.73920931333246e-07,0.202144693576437,0.009,2.02144713078556
19.63,0.00899999949403657,2.42413440951768e-08,0.202144731347768,0.009,2.02144687395656
19.64,0.0090000031108966,-1.08159435061689e-07,0.202144748418234,0.009,2.02144675415965
19.65,0.0090000028402991,-9.97396186660108e-08,0.202144739096911,0.009,2.02144680740958
19.66,0.00899999934673268,2.54150388766194e-08,0.202144707813287,0.009,2.02144700457698
19.67,0.00899999461536592,1.95591241284026e-07,0.202144669117254,0.009,2.02144725138838
19.68,0.00899999195204735,2.91448150397156e-07,0.202144647679115,0.009,2.02144738842618
19.69,0.00899999427431044,2.07928790006205e-07,0.202144666709908,0.009,2.02144726707895
19.7,0.00899999743677412,9.49283737933913e-08,0.202144696613192,0.009,2.02144707987807
19.71,0.00899999987282866,7.92753319889741e-09,0.202144719884323,0.009,2.02144693437452
19.72,0.00900000098429383,-3.21819286180424e-08,0.202144728256338,0.009,2.02144688034999
19.73,0.00900000065361997,-2.13568791314717e-08,0.202144719767071,0.009,2.02144692944573
19.74,0.00899999924388799,2.75971435514176e-08,0.202144698759153,0.009,2.02144705516266
19.75,0.00899999759880938,8.50259306901947e-08,0.202144675880008,0.009,2.02144719286127
19.76,0.0089999970427262,1.04426602911294e-07,0.202144668081859,0.009,2.02144723976169
19.77,0.00899999846312533,5.57072338476784e-08,0.202144692524528,0.009,2.02144709506067
19.78,0.00900000056472684,-1.51413031362947e-08,0.202144735380633,0.009,2.02144684412816
19.79,0.00900000247726464,-7.94349777772072e-08,0.202144775362351,0.009,2.02144661036936
19.8,0.00900000361904766,-1.18058830988071e-07,0.202144797928829,0.009,2.02144647798635
19.81,0.00900000368086906,-1.20859015082281e-07,0.202144795312738,0.009,2.02144649194672
19.82,0.00900000262600623,-8.66427937737139e-08,0.202144766520278,0.009,2.02144665798367
19.83,0.00900000069022079,-2.31785421766901e-08,0.202144717331173,0.009,2.0214469425959
19.84,0.00899999838175862,5.28042531939769e-08,0.202144660298674,0.009,2.02144727304771
19.85,0.00899999648134979,1.15614994423103e-07,0.202144614749557,0.009,2.02144753736895
19.86,0.00899999604220864,1.30601972194975e-07,0.202144606784123,0.009,2.021447584355
19.87,0.00899999772157674,8.76925077157491e-08,0.202144715226222,0.009,2.02144697538246
19.88,0.00900000036697071,3.59021706972113e-08,0.202144971597514,0.009,2.02144554515231
19.89,0.0090000031497907,-1.49487494218496e-08,0.202145260938746,0.009,2.02144393243927
19.9,0.00900000544832907,-5.8223391279821e-08,0.202145493034962,0.009,2.02144263832175
19.91,0.00900000682799723,-8.90887674077476e-08,0.202145605872201,0.009,2.02144200729378
19.92,0.0090000070413257,-1.04515764229355e-07,0.202145565637496,0.009,2.02144222726498
19.93,0.00900000602796404,-1.03279142060982e-07,0.202145366718875,0.009,2.02144332956056
19.94,0.00900000391468092,-8.5957535111631e-08,0.20214503170536,0.009,2.02144518892131
19.95,0.00900000101536408,-5.49334514829551e-08,0.202144611386967,0.009,2.02144752350363
19.96,0.0089999978310203,-1.43932731692378e-08,0.202144184754706,0.009,2.02144989487953
19.97,0.00899999504977549,2.96727439425582e-08,0.202143859000583,0.009,2.02145170803657
19.98,0.0089999935468746,6.94704700728695e-08,0.202143769517598,0.009,2.02145221137794
19.99,0.00899999369285431,1.1091928568034e-07,0.202144023535213,0.009,2.02145081195287
20,0.0089999927825422,2.01082044510644e-07,0.202144326959025,0.009,2.0214491480865
20.01,0.00899999231395038,2.58426667574089e-07,0.202144542336235,0.009,2.02144796576782
20.02,0.00899999353144246,2.29519423468344e-07,0.202144632868607,0.009,2.02144745868758
20.03,0.00899999648322279,1.14520081877436e-07,0.202144609201885,0.009,2.02144756789607
20.04,0.0090000000213364,-3.28180864281639e-08,0.202144529425796,0.009,2.02144798180315
20.05,0.00900000180166905,-1.05148309591791e-07,0.202144499074051,0.009,2.02144813617825
20.06,0.0090000006305088,-4.80341803238136e-08,0.202144570650577,0.009,2.02144775050817
20.07,0.00899999934719988,1.18939008572122e-08,0.202144634706204,0.009,2.02144740704194
